Date,solar.rad_1,wind_speed,gust_speed,temp_F,RH,solar.rad_2,rain_in,snowdepth_in,current
2018-04-21 10:00:00,758.1,0,4.5,58.885,56.2,98.1,NA,-4.5,0.0063
2018-04-21 12:00:00,1028.1,1.12,9.01,65.53,39.3,135.6,0,-4.62,0.0063
2018-04-21 14:00:00,996.9,1.12,7.31,71.06,31,136.9,0,-5.49,0.0063
2018-04-21 16:00:00,561.9,0.56,8.46,69.728,35.2,33.1,0,-4.87,0.0063
2018-04-21 18:00:00,33.1,1.12,7.31,64.288,37.7,4.4,0,-5.24,0.0063
2018-04-21 20:00:00,0.6,0,3.94,51.458,65.4,0.6,0,-4.87,0.0063
2018-04-21 22:00:00,0.6,0,0,42.247,82.2,0.6,0,-4,0.0063
2018-04-22 00:00:00,0.6,0,0,36.025,90.7,0.6,0,-3.5,0.0063
2018-04-22 02:00:00,0.6,0,0,32.342,93.6,0.6,0,-3.38,0.0063
2018-04-22 04:00:00,0.6,0,0,29.611,94.9,0.6,0,-3.38,0.0063
2018-04-22 06:00:00,0.6,0,0,28.787,95.9,0.6,0,-3.13,0.0063
2018-04-22 08:00:00,45.6,0,0,32.092,96.1,5.6,0,-3.13,0.0063
2018-04-22 10:00:00,769.4,0,2.82,57.16,54.5,103.1,0,-4,0.0063
2018-04-22 12:00:00,593.1,0.56,6.2,65.359,33.3,81.9,0,-4.37,0.0063
2018-04-22 14:00:00,691.9,1.12,10.13,66.515,35.5,98.1,0,-4.5,0.0063
2018-04-22 16:00:00,278.1,1.12,7.9,64.931,31.2,31.9,0,-4.25,0.0063
2018-04-22 18:00:00,38.1,0.56,7.9,61.934,31.9,5.6,0,-4.62,0.0063
2018-04-22 20:00:00,0.6,0,3.38,48.85,62.3,0.6,0,-4.5,0.0063
2018-04-22 22:00:00,0.6,0,0,40.579,79.8,0.6,0,-4,0.0063
2018-04-23 00:00:00,0.6,0,0,35.443,88.8,0.6,0,-3.75,0.0063
2018-04-23 02:00:00,0.6,0,0,31.491,92.9,0.6,0,-3.38,0.0063
2018-04-23 04:00:00,0.6,0,0.56,29.611,94.2,0.6,0,-3.38,0.0063
2018-04-23 06:00:00,0.6,0,0,28.839,95.1,0.6,0,-3.5,0.0063
2018-04-23 08:00:00,53.1,0,3.38,39.69,78.7,5.6,0,-3.5,0.0063
2018-04-23 10:00:00,766.9,0.56,8.46,53.994,42.7,108.1,0,-4,0.0063
2018-04-23 12:00:00,1041.9,1.7,13.51,62.49,33,146.9,0,-4.37,0.0063
2018-04-23 14:00:00,1020.6,1.7,11.27,67.329,27.9,148.1,0,-4.5,0.0063
2018-04-23 16:00:00,148.1,0.56,6.2,67.329,21.1,31.9,0,-4.37,0.0063
2018-04-23 18:00:00,39.4,0.56,7.9,66.043,22.7,6.9,0,-4.62,0.0063
2018-04-23 20:00:00,0.6,0,5.08,50.4,58.6,0.6,0,-4.99,0.0063
2018-04-23 22:00:00,0.6,0,0,41.463,80.2,0.6,0,-4.25,0.0063
2018-04-24 00:00:00,0.6,0,0,36.939,85.8,0.6,0,-3.88,0.0063
2018-04-24 02:00:00,0.6,0,0.56,41.463,71.5,0.6,0,-4.37,0.0063
2018-04-24 04:00:00,0.6,0,2.26,40.858,63.5,0.6,0,-4.12,0.0063
2018-04-24 06:00:00,0.6,0,2.26,39.783,62.8,0.6,0,-4,0.0063
2018-04-24 08:00:00,46.9,0,3.38,41.832,67,5.6,0,-4.12,0.0063
2018-04-24 10:00:00,739.4,0.56,9.01,56.165,36.5,108.1,0,-4.12,0.0063
2018-04-24 12:00:00,855.6,1.7,11.27,62.447,31.2,123.1,0,-4.25,0.0063
2018-04-24 14:00:00,1001.9,1.12,8.46,67.543,26.9,146.9,0,-4.75,0.0063
2018-04-24 16:00:00,118.1,1.12,8.46,69.129,27.2,31.9,0,-4.62,0.0063
2018-04-24 18:00:00,46.9,0.56,8.46,65.916,36.6,8.1,0,-4.87,0.0063
2018-04-24 20:00:00,0.6,0,3.94,53.209,63.4,0.6,0,-4.87,0.0063
2018-04-24 22:00:00,0.6,0,0,43.351,83.9,0.6,0,-4.25,0.0063
2018-04-25 00:00:00,0.6,0,0.56,38.273,91.4,0.6,0,-3.75,0.0063
2018-04-25 02:00:00,0.6,0,0,35.638,92.4,0.6,0,-3.75,0.0063
2018-04-25 04:00:00,0.6,0,0,33.681,94.2,0.6,0,-3.63,0.0063
2018-04-25 06:00:00,0.6,0,0,31.39,95.7,0.6,0,-3.75,0.0063
2018-04-25 08:00:00,38.1,0,0,35.492,97.1,5.6,0,-3.75,0.0063
2018-04-25 10:00:00,768.1,0,3.94,62.577,51,111.9,0,-4.5,0.0063
2018-04-25 12:00:00,1044.4,0.56,8.46,69.6,33.7,150.6,0,-4.75,0.0063
2018-04-25 14:00:00,1008.1,1.12,9.01,76.55,21,149.4,0,-4.99,0.0063
2018-04-25 16:00:00,206.9,0.56,9.01,73.04,38.7,29.4,0,-4.87,0.0063
2018-04-25 18:00:00,39.4,0,6.2,68.614,40.8,6.9,0,-5.12,0.0063
2018-04-25 20:00:00,0.6,0,1.7,55.602,66.6,0.6,0,-5.12,0.0063
2018-04-25 22:00:00,0.6,0,0,45.624,85,0.6,0,-4.5,0.0063
2018-04-26 00:00:00,0.6,0,0,40.064,90.5,0.6,0,-4.25,0.0063
2018-04-26 02:00:00,0.6,0,0,36.698,93.9,0.6,0,-4,0.0063
2018-04-26 04:00:00,0.6,0,0,34.075,95.5,0.6,0,-4,0.0063
2018-04-26 06:00:00,0.6,0,0,31.942,95.8,0.6,0,-3.88,0.0063
2018-04-26 08:00:00,68.1,0,0,36.986,97,9.4,0,-3.88,0.0063
2018-04-26 10:00:00,761.9,0,5.64,63.775,49.6,111.9,0,-4.37,0.0063
2018-04-26 12:00:00,1070.6,0.56,9.57,74.381,34.3,155.6,0,-5.37,0.0063
2018-04-26 14:00:00,1048.1,1.7,10.13,74.206,41.6,155.6,0,-5.49,0.0063
2018-04-26 16:00:00,95.6,0.56,9.01,71.834,44.4,26.9,0,-4.87,0.0063
2018-04-26 18:00:00,38.1,0.56,8.46,65.574,48.5,6.9,0,-4.87,0.0063
2018-04-26 20:00:00,0.6,0,6.2,56.383,69.9,0.6,0,-4.87,0.0063
2018-04-26 22:00:00,0.6,0,0,48.405,85.3,0.6,0,-4.37,0.0063
2018-04-27 00:00:00,0.6,0,1.7,43.214,92.2,0.6,0,-4.25,0.0063
2018-04-27 02:00:00,0.6,0,1.12,41.322,94.7,0.6,0,-3.75,0.0063
2018-04-27 04:00:00,0.6,0,1.12,38.226,96.5,0.6,0,-3.63,0.0063
2018-04-27 06:00:00,0.6,0,1.12,36.505,97.3,0.6,0,-3.5,0.0063
2018-04-27 08:00:00,40.6,0,3.38,40.811,80.7,5.6,0,-3.63,0.0063
2018-04-27 10:00:00,788.1,0.56,7.9,51.017,37.8,119.4,0,-4.12,0.0063
2018-04-27 12:00:00,1066.9,1.7,9.57,56.512,35.7,155.6,0,-4,0.0063
2018-04-27 14:00:00,239.4,1.12,10.13,50.533,49.6,35.6,0,-4.12,0.0063
2018-04-27 16:00:00,106.9,1.12,9.57,48.717,55.3,16.9,0,-4,0.0063
2018-04-27 18:00:00,26.9,0.56,8.46,46.706,53.2,3.1,0,-3.88,0.0063
2018-04-27 20:00:00,0.6,0,6.2,39.36,82.5,0.6,0,-3.5,0.0063
2018-04-27 22:00:00,0.6,0,2.26,39.173,92.9,0.6,0.03,-3.75,0.0063
2018-04-28 00:00:00,0.6,0,2.26,38.084,95,0.6,0.02,-3.38,0.0063
2018-04-28 02:00:00,0.6,0,0,36.986,96.2,0.6,0.03,-3.26,0.0063
2018-04-28 04:00:00,0.6,0,2.82,32.342,97,0.6,0,-3.26,0.0063
2018-04-28 06:00:00,0.6,0,0,31.39,97.5,0.6,0,-3.13,0.0063
2018-04-28 08:00:00,51.9,0,0,35.638,97.3,5.6,0,-3.13,0.0063
2018-04-28 10:00:00,59.4,0,2.82,39.313,89.3,8.1,0,-3.13,0.0063
2018-04-28 12:00:00,429.4,0,7.31,41.693,84.6,61.9,0,-3.38,0.0063
2018-04-28 14:00:00,379.4,0.56,6.76,43.488,74.8,56.9,0,-3.26,0.0063
2018-04-28 16:00:00,214.4,0.56,9.01,44.263,67.1,34.4,0,-3.26,0.0063
2018-04-28 18:00:00,70.6,0,7.31,42.433,70.6,9.4,0,-3.26,0.0063
2018-04-28 20:00:00,0.6,0,5.08,39.83,80.2,0.6,0,-3.38,0.0063
2018-04-28 22:00:00,0.6,0,1.7,36.939,93,0.6,0.02,-3.26,0.0063
2018-04-29 00:00:00,0.6,0,0.56,36.554,96.2,0.6,0.04,-3.38,0.0063
2018-04-29 02:00:00,0.6,0,6.76,35.879,97.1,0.6,0.03,-3.26,0.0063
2018-04-29 04:00:00,0.6,0,2.26,34.027,97.6,0.6,0.06,-3.26,0.0063
2018-04-29 06:00:00,0.6,0,0,33.435,98.1,0.6,0.02,-3.26,0.0063
2018-04-29 08:00:00,71.9,0,0,35.541,98.6,8.1,0.02,-3.26,0.0063
2018-04-29 10:00:00,254.4,0,2.82,37.751,96.5,30.6,0.03,-3.13,0.0063
2018-04-29 12:00:00,428.1,0,7.31,43.763,82.5,60.6,0,-3.5,0.0063
2018-04-29 14:00:00,103.1,0.56,10.69,43.945,81,15.6,0,-3.38,0.0063
2018-04-29 16:00:00,108.1,0.56,6.76,43.488,78.8,15.6,0.01,-3.13,0.0063
2018-04-29 18:00:00,46.9,0,7.31,42.525,78.2,9.4,0,-3.38,0.0063
2018-04-29 20:00:00,0.6,0,4.5,37.656,87.6,0.6,0,-3.5,0.0063
2018-04-29 22:00:00,0.6,0,0,31.642,93.9,0.6,0,-3.26,0.0063
2018-04-30 00:00:00,0.6,0,0,29.097,95.9,0.6,0,-3.26,0.0063
2018-04-30 02:00:00,0.6,0,0,27.799,96.4,0.6,0,-3.5,0.0063
2018-04-30 04:00:00,0.6,0,0,26.906,96.7,0.6,0,-3.38,0.0063
2018-04-30 06:00:00,0.6,0,0,25.632,96.6,0.6,0,-3.13,0.0063
2018-04-30 08:00:00,130.6,0,0,29.611,97.2,18.1,0,-3.26,0.0063
2018-04-30 10:00:00,543.1,0,3.94,45.579,72.3,76.9,0,-3.63,0.0063
2018-04-30 12:00:00,180.6,0.56,10.13,47.019,57,26.9,0,-3.63,0.0063
2018-04-30 14:00:00,351.9,0,4.5,50.311,47.2,53.1,0,-3.88,0.0063
2018-04-30 16:00:00,81.9,0.56,8.46,46.211,75.4,11.9,0,-3.38,0.0063
2018-04-30 18:00:00,83.1,0,3.94,41.137,93.6,9.4,0.16,-3.63,0.0063
2018-04-30 20:00:00,0.6,0,1.7,40.532,96,0.6,0.01,-3.63,0.0063
2018-04-30 22:00:00,0.6,0,0,37.846,96.8,0.6,0,-3.63,0.0063
2018-05-01 00:00:00,0.6,0,0,36.217,97.6,0.6,0,-3.38,0.0063
2018-05-01 02:00:00,0.6,0,0,36.169,98.3,0.6,0,-3.38,0.0063
2018-05-01 04:00:00,0.6,0,0,33.584,99.2,0.6,0,-3.38,0.0063
2018-05-01 06:00:00,0.6,0,1.12,32.542,99.6,0.6,0,-3.38,0.0063
2018-05-01 08:00:00,65.6,0,2.82,35.541,99.7,8.1,0,-3.5,0.0063
2018-05-01 10:00:00,871.9,0,5.64,47.826,75.3,118.1,0,-3.88,0.0063
2018-05-01 12:00:00,749.4,1.7,10.13,52.729,50.6,109.4,0,-3.63,0.0063
2018-05-01 14:00:00,875.6,1.12,7.9,55.472,42.1,129.4,0,-3.75,0.0063
2018-05-01 16:00:00,179.4,1.12,7.9,55.776,42.8,29.4,0,-3.75,0.0063
2018-05-01 18:00:00,110.6,0,3.94,40.064,92,13.1,0.09,-3.75,0.0063
2018-05-01 20:00:00,0.6,0,1.12,40.345,94.7,0.6,0,-3.88,0.0063
2018-05-01 22:00:00,0.6,0,0,34.027,95.9,0.6,0,-3.88,0.0063
2018-05-02 00:00:00,0.6,0,0,31.037,96.8,0.6,0,-3.63,0.0063
2018-05-02 02:00:00,0.6,0,0,30.225,97.6,0.6,0,-3.75,0.0063
2018-05-02 04:00:00,0.6,0,0,28.891,97.6,0.6,0,-3.38,0.0063
2018-05-02 06:00:00,0.6,0,0,27.747,97.7,0.6,0,-3.38,0.0063
2018-05-02 08:00:00,55.6,0,0,30.783,98.1,5.6,0,-3.38,0.0063
2018-05-02 10:00:00,791.9,0,5.08,50.488,60.5,111.9,0,-4.12,0.0063
2018-05-02 12:00:00,1093.1,1.12,6.76,57.333,35.6,156.9,0,-4.12,0.0063
2018-05-02 14:00:00,1064.4,0.56,6.2,64.674,31,155.6,0,-4.5,0.0063
2018-05-02 16:00:00,98.1,0.56,7.31,61.032,43.8,26.9,0,-4,0.0063
2018-05-02 18:00:00,38.1,0,5.64,59.959,44.5,9.4,0,-4.37,0.0063
2018-05-02 20:00:00,0.6,0,5.64,48.717,70.8,0.6,0,-4.25,0.0063
2018-05-02 22:00:00,0.6,0,0,40.064,86.4,0.6,0,-3.75,0.0063
2018-05-03 00:00:00,0.6,0,0,35.492,92.1,0.6,0,-3.63,0.0063
2018-05-03 02:00:00,0.6,0,0,32.392,94.4,0.6,0,-3.38,0.0063
2018-05-03 04:00:00,0.6,0,0,29.97,95.3,0.6,0,-3.38,0.0063
2018-05-03 06:00:00,1.9,0,0,28.942,96.2,0.6,0,-3.38,0.0063
2018-05-03 08:00:00,48.1,0,0,33.237,97.3,5.6,0,-3.38,0.0063
2018-05-03 10:00:00,801.9,0,2.82,58.195,54.8,120.6,0,-4.25,0.0063
2018-05-03 12:00:00,1078.1,0.56,6.2,67.028,33.6,155.6,0,-4.37,0.0063
2018-05-03 14:00:00,1041.9,1.12,11.27,70.201,39.3,153.1,0,-5.12,0.0063
2018-05-03 16:00:00,103.1,1.7,8.46,66.643,42.8,25.6,0,-4.37,0.0063
2018-05-03 18:00:00,69.4,0.56,7.9,62.447,43.6,10.6,0,-4.37,0.0063
2018-05-03 20:00:00,0.6,0,4.5,54.169,66.1,0.6,0,-4.25,0.0063
2018-05-03 22:00:00,0.6,0,0,45.399,84.5,0.6,0,-3.88,0.0063
2018-05-04 00:00:00,0.6,0,0,40.251,91.1,0.6,0,-3.75,0.0063
2018-05-04 02:00:00,0.6,0,0,36.505,94.2,0.6,0,-3.5,0.0063
2018-05-04 04:00:00,0.6,0,0,34.174,95.5,0.6,0,-3.5,0.0063
2018-05-04 06:00:00,0.6,0,0,32.641,96.5,0.6,0,-3.38,0.0063
2018-05-04 08:00:00,34.4,0,0,38.322,97,4.4,0,-3.38,0.0063
2018-05-04 10:00:00,770.6,0,4.5,59.916,58.1,115.6,0,-3.88,0.0063
2018-05-04 12:00:00,1084.4,0,4.5,69.6,51.3,156.9,0,-4.62,0.0063
2018-05-04 14:00:00,958.1,1.12,7.31,71.704,42.7,141.9,0,-5.12,0.0063
2018-05-04 16:00:00,140.6,1.12,9.57,67.928,47.6,29.4,0,-4.12,0.0063
2018-05-04 18:00:00,68.1,0,6.76,66.13,49.8,13.1,0,-4.62,0.0063
2018-05-04 20:00:00,0.6,0,3.38,55.819,74.1,0.6,0,-4.5,0.0063
2018-05-04 22:00:00,0.6,0,0,47.914,86.1,0.6,0,-4,0.0063
2018-05-05 00:00:00,0.6,0,0,43.808,92.5,0.6,0,-3.88,0.0063
2018-05-05 02:00:00,0.6,0,0,40.158,95.2,0.6,0,-3.63,0.0063
2018-05-05 04:00:00,0.6,0,0,36.939,96.5,0.6,0,-3.5,0.0063
2018-05-05 06:00:00,0.6,0,0,34.713,97.1,0.6,0,-3.5,0.0063
2018-05-05 08:00:00,113.1,0,0,42.156,97.1,14.4,0,-3.38,0.0063
2018-05-05 10:00:00,235.6,0,2.26,53.994,81,35.6,0,-3.63,0.0063
2018-05-05 12:00:00,538.1,0,6.2,65.059,54.5,81.9,0,-4.12,0.0063
2018-05-05 14:00:00,361.9,0,5.08,66.429,42.7,56.9,0,-4.25,0.0063
2018-05-05 16:00:00,169.4,0.56,8.46,67.714,35.4,31.9,0,-4,0.0063
2018-05-05 18:00:00,75.6,0,7.9,65.273,36.7,11.9,0,-4.25,0.0063
2018-05-05 20:00:00,1.9,0,2.26,53.472,67.4,0.6,0,-4.37,0.0063
2018-05-05 22:00:00,0.6,0,0,45.307,84.6,0.6,0,-3.88,0.0063
2018-05-06 00:00:00,0.6,0,0,40.858,91.3,0.6,0,-3.75,0.0063
2018-05-06 02:00:00,0.6,0,0,37.465,94.5,0.6,0,-3.63,0.0063
2018-05-06 04:00:00,0.6,0,0,36.651,95.6,0.6,0,-3.63,0.0063
2018-05-06 06:00:00,0.6,0,1.12,34.468,96.6,0.6,0,-3.63,0.0063
2018-05-06 08:00:00,41.9,0,1.7,41.043,98.1,6.9,0,-3.63,0.0063
2018-05-06 10:00:00,814.4,0,3.38,61.547,52.5,124.4,0,-4.25,0.0063
2018-05-06 12:00:00,1119.4,0.56,7.31,67.543,30.1,160.6,0,-4.99,0.0063
2018-05-06 14:00:00,1070.6,1.12,7.31,69.814,32.2,156.9,0,-5.12,0.0063
2018-05-06 16:00:00,88.1,1.12,9.01,65.23,29.7,21.9,0,-3.75,0.0063
2018-05-06 18:00:00,138.1,0.56,9.01,63.475,29.6,15.6,0,-4.37,0.0063
2018-05-06 20:00:00,1.9,0,3.94,52.686,54.7,0.6,0,-4.37,0.0063
2018-05-06 22:00:00,0.6,0,0,43.167,74.4,0.6,0,-3.75,0.0063
2018-05-07 00:00:00,0.6,0,0,37.702,83.4,0.6,0,-3.5,0.0063
2018-05-07 02:00:00,0.6,0,0,34.81,89.3,0.6,0,-3.26,0.0063
2018-05-07 04:00:00,0.6,0,0,31.791,92.5,0.6,0,-3.26,0.0063
2018-05-07 06:00:00,0.6,0,0,29.559,94.3,0.6,0,-3.38,0.0063
2018-05-07 08:00:00,43.1,0,0,37.081,96,8.1,0,-3.26,0.0063
2018-05-07 10:00:00,824.4,0,5.08,61.032,43.7,128.1,0,-4.25,0.0063
2018-05-07 12:00:00,1105.6,0.56,8.46,69.685,30.8,158.1,0,-4.87,0.0063
2018-05-07 14:00:00,1063.1,0.56,7.31,75.204,28.8,155.6,0,-5.24,0.0063
2018-05-07 16:00:00,58.1,1.7,9.01,71.19,31.3,19.4,0,-4,0.0063
2018-05-07 18:00:00,254.4,1.12,9.01,69.858,33.3,15.6,0,-5.12,0.0063
2018-05-07 20:00:00,1.9,0,5.64,57.936,51.1,0.6,0,-4.87,0.0063
2018-05-07 22:00:00,0.6,0,0,46.974,73,0.6,0,-4.12,0.0063
2018-05-08 00:00:00,0.6,0,0,41.463,80.9,0.6,0,-3.75,0.0063
2018-05-08 02:00:00,0.6,0,0,38.226,87.3,0.6,0,-3.5,0.0063
2018-05-08 04:00:00,0.6,0,0,36.41,91,0.6,0,-3.38,0.0063
2018-05-08 06:00:00,0.6,0,0,34.713,93.7,0.6,0,-3.63,0.0063
2018-05-08 08:00:00,39.4,0,0,43.075,95.7,8.1,0,-3.38,0.0063
2018-05-08 10:00:00,818.1,0,2.82,66.258,48,126.9,0,-4.87,0.0063
2018-05-08 12:00:00,1101.9,0.56,7.9,74.813,34.9,158.1,0,-5.12,0.0063
2018-05-08 14:00:00,1065.6,1.7,9.57,74.338,27.8,155.6,0,-5.12,0.0063
2018-05-08 16:00:00,64.4,1.12,9.01,72.696,36.1,19.4,0,-4.37,0.0063
2018-05-08 18:00:00,305.6,1.12,11.27,70.459,39.8,16.9,0,-4.99,0.0063
2018-05-08 20:00:00,1.9,0,7.31,59.142,60.5,0.6,0,-5.37,0.0063
2018-05-08 22:00:00,0.6,0,1.7,51.282,75.5,0.6,0,-4.25,0.0063
2018-05-09 00:00:00,0.6,0,1.7,47.064,84.2,0.6,0,-3.88,0.0063
2018-05-09 02:00:00,0.6,0,1.12,42.939,90.6,0.6,0,-3.88,0.0063
2018-05-09 04:00:00,0.6,0,0,40.998,93.9,0.6,0,-3.75,0.0063
2018-05-09 06:00:00,0.6,0,0.56,37.56,96,0.6,0,-3.75,0.0063
2018-05-09 08:00:00,50.6,0,0,43.579,96.9,9.4,0,-3.63,0.0063
2018-05-09 10:00:00,814.4,0,3.38,62.661,55,128.1,0,-4.5,0.0063
2018-05-09 12:00:00,1111.9,0.56,9.01,68.785,47.1,160.6,0,-4.62,0.0063
2018-05-09 14:00:00,1060.6,1.12,8.46,68.657,44.3,155.6,0,-4.99,0.0063
2018-05-09 16:00:00,129.4,1.12,12.95,64.632,45.6,29.4,0,-4.5,0.0063
2018-05-09 18:00:00,314.4,0.56,7.9,64.931,46.2,18.1,0,-4.99,0.0063
2018-05-09 20:00:00,1.9,0,5.08,53.209,67,0.6,0,-5.24,0.0063
2018-05-09 22:00:00,0.6,0,0,45.986,82,0.6,0,-4.12,0.0063
2018-05-10 00:00:00,0.6,0,0,41.554,89.8,0.6,0,-4.12,0.0063
2018-05-10 02:00:00,0.6,0,0,36.891,93.5,0.6,0,-3.63,0.0063
2018-05-10 04:00:00,0.6,0,0,34.124,95.1,0.6,0,-3.38,0.0063
2018-05-10 06:00:00,1.9,0,0,31.791,95.8,0.6,0,-3.26,0.0063
2018-05-10 08:00:00,31.9,0,0,39.643,96.3,4.4,0,-3.38,0.0063
2018-05-10 10:00:00,420.6,0,3.94,59.401,55.1,65.6,0,-4.12,0.0063
2018-05-10 12:00:00,1043.1,0,6.2,66.214,41.1,151.9,0,-4.5,0.0063
2018-05-10 14:00:00,926.9,1.7,9.01,66.857,42,138.1,0,-4.5,0.0063
2018-05-10 16:00:00,76.9,1.12,11.27,65.745,40.3,23.1,0,-4.25,0.0063
2018-05-10 18:00:00,334.4,0.56,8.46,65.316,33.9,19.4,0,-4.62,0.0063
2018-05-10 20:00:00,3.1,0,5.64,52.641,55.8,0.6,0,-5.37,0.0063
2018-05-10 22:00:00,0.6,0,0,44.537,72,0.6,0,-4.12,0.0063
2018-05-11 00:00:00,0.6,0,0,38.7,83.8,0.6,0,-4,0.0063
2018-05-11 02:00:00,0.6,0,1.12,36.169,87.3,0.6,0,-3.63,0.0063
2018-05-11 04:00:00,0.6,0,0,32.841,90.6,0.6,0,-3.75,0.0063
2018-05-11 06:00:00,1.9,0,3.94,35.249,86.8,0.6,0,-3.75,0.0063
2018-05-11 08:00:00,41.9,0,6.2,41.693,70.1,9.4,0,-3.75,0.0063
2018-05-11 10:00:00,829.4,1.12,11.27,51.062,47.5,131.9,0,-3.75,0.0063
2018-05-11 12:00:00,1141.9,2.26,18.03,57.636,30.9,165.6,0,-4.12,0.0063
2018-05-11 14:00:00,1110.6,2.26,14.09,60.433,27.5,164.4,0,-4,0.0063
2018-05-11 16:00:00,81.9,2.26,12.95,56.685,35.2,24.4,0,-3.63,0.0063
2018-05-11 18:00:00,350.6,1.12,7.9,57.204,37.1,21.9,0,-4.62,0.0063
2018-05-11 20:00:00,3.1,0.56,6.76,48.672,50.6,0.6,0,-4.37,0.0063
2018-05-11 22:00:00,0.6,0,5.64,43.534,59.8,0.6,0,-4,0.0063
2018-05-12 00:00:00,0.6,0,6.76,40.251,69.4,0.6,0,-3.75,0.0063
2018-05-12 02:00:00,0.6,0,1.12,36.747,79.8,0.6,0,-3.5,0.0063
2018-05-12 04:00:00,0.6,0,1.7,36.459,82.5,0.6,0,-3.63,0.0063
2018-05-12 06:00:00,1.9,0,0,32.592,88.7,0.6,0,-3.5,0.0063
2018-05-12 08:00:00,40.6,0,0,41.184,86.1,9.4,0,-3.63,0.0063
2018-05-12 10:00:00,124.4,0.56,8.46,50.311,56.8,19.4,0,-3.88,0.0063
2018-05-12 12:00:00,1190.6,0.56,7.31,59.014,45.7,173.1,0,-3.75,0.0063
2018-05-12 14:00:00,133.1,0.56,7.9,54.777,48.8,21.9,0,-3.88,0.0063
2018-05-12 16:00:00,184.4,0,6.76,57.807,43,29.4,0,-4.12,0.0063
2018-05-12 18:00:00,50.6,0,6.2,57.247,51.7,6.9,0,-4.37,0.0063
2018-05-12 20:00:00,5.6,0,2.82,49.914,68.6,0.6,0,-4.12,0.0063
2018-05-12 22:00:00,0.6,0,0,41.416,82.2,0.6,0,-3.88,0.0063
2018-05-13 00:00:00,0.6,0,0,41.369,86.2,0.6,0,-3.63,0.0063
2018-05-13 02:00:00,0.6,0,0,38.037,91.4,0.6,0,-3.75,0.0063
2018-05-13 04:00:00,0.6,0,0,34.468,94,0.6,0,-3.63,0.0063
2018-05-13 06:00:00,1.9,0,0,31.842,95.3,0.6,0,-3.26,0.0063
2018-05-13 08:00:00,54.4,0,0,39.97,96,9.4,0,-3.38,0.0063
2018-05-13 10:00:00,811.9,0,6.2,60.861,53.9,129.4,0,-4.37,0.0063
2018-05-13 12:00:00,1166.9,1.12,7.9,64.974,48.3,169.4,0,-4.62,0.0063
2018-05-13 14:00:00,1169.4,1.7,9.01,65.017,48.7,174.4,0,-4.87,0.0063
2018-05-13 16:00:00,215.6,1.7,8.46,63.219,51.4,44.4,0,-3.88,0.0063
2018-05-13 18:00:00,314.4,1.12,10.69,64.033,50.8,21.9,0,-4.99,0.0063
2018-05-13 20:00:00,3.1,0,8.46,55.429,66.6,0.6,0,-5.37,0.0063
2018-05-13 22:00:00,0.6,0,4.5,52.335,74.3,0.6,0,-4.5,0.0063
2018-05-14 00:00:00,0.6,0,2.26,45.534,86.7,0.6,0,-3.88,0.0063
2018-05-14 02:00:00,0.6,0,0,40.672,92,0.6,0,-3.63,0.0063
2018-05-14 04:00:00,0.6,0,0,39.643,93.7,0.6,0,-3.88,0.0063
2018-05-14 06:00:00,1.9,0,0,36.169,95.3,0.6,0,-4,0.0063
2018-05-14 08:00:00,54.4,0,2.82,48.405,94.4,10.6,0,-4,0.0063
2018-05-14 10:00:00,816.9,0.56,8.46,60.775,62.4,131.9,0,-4.37,0.0063
2018-05-14 12:00:00,1128.1,1.7,9.01,67.842,44.2,163.1,0,-4.37,0.0063
2018-05-14 14:00:00,1134.4,1.7,10.13,71.317,34.8,168.1,0,-4.99,0.0063
2018-05-14 16:00:00,76.9,1.12,10.13,68.785,34.2,21.9,0,-3.75,0.0063
2018-05-14 18:00:00,330.6,0.56,6.76,66.344,52.3,26.9,0,-4.99,0.0063
2018-05-14 20:00:00,3.1,0,3.94,58.368,70,0.6,0,-4.99,0.0063
2018-05-14 22:00:00,0.6,0,0.56,49.249,82.1,0.6,0,-4.5,0.0063
2018-05-15 00:00:00,0.6,0,0,43.488,90.2,0.6,0,-4,0.0063
2018-05-15 02:00:00,0.6,0,0,40.579,93.7,0.6,0,-3.63,0.0063
2018-05-15 04:00:00,0.6,0,0,41.74,94.8,0.6,0,-3.5,0.0063
2018-05-15 06:00:00,1.9,0,0,37.798,95.5,0.6,0,-3.5,0.0063
2018-05-15 08:00:00,50.6,0,0,45.399,96.8,10.6,0,-3.63,0.0063
2018-05-15 10:00:00,811.9,0,2.26,64.204,65.8,130.6,0,-4.5,0.0063
2018-05-15 12:00:00,11.9,1.12,7.9,55.256,66,0.6,0,-4.62,0.0063
2018-05-15 14:00:00,214.4,0,1.7,53.427,92.2,30.6,0.21,-4,0.0063
2018-05-15 16:00:00,76.9,0,1.7,53.733,95.2,9.4,0.01,-3.88,0.0063
2018-05-15 18:00:00,288.1,0,0,55.819,93.1,30.6,0.02,-4,0.0063
2018-05-15 20:00:00,1.9,0,0,48.315,96.9,0.6,0,-3.88,0.0063
2018-05-15 22:00:00,0.6,0,0,45.624,97.6,0.6,0,-4,0.0063
2018-05-16 00:00:00,0.6,0,0,42.847,98.8,0.6,0,-3.88,0.0063
2018-05-16 02:00:00,0.6,0,0,42.478,99,0.6,0,-4.12,0.0063
2018-05-16 04:00:00,0.6,0,0,40.017,99.3,0.6,0,-3.88,0.0063
