"Plot Title: Control Meadow 080715"
"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10529094, SEN S/N: 10992412)","Wind Speed, mph (LGR S/N: 10529094, SEN S/N: 20677707)","Gust Speed, mph (LGR S/N: 10529094, SEN S/N: 20677707)","Temp, °F (LGR S/N: 10529094, SEN S/N: 20692760)","RH, % (LGR S/N: 10529094, SEN S/N: 20692760)"
6585,04/23/20 07:00:00 PM,0.6,0.00,0.00,50.576,67.400
6586,04/23/20 07:30:00 PM,0.6,0.00,0.00,47.602,73.800
6587,04/23/20 08:00:00 PM,0.6,0.00,0.00,44.991,78.000
6588,04/23/20 08:30:00 PM,0.6,0.00,0.00,43.259,82.700
6589,04/23/20 09:00:00 PM,0.6,0.00,0.00,41.463,85.800
6590,04/23/20 09:30:00 PM,0.6,0.00,0.00,40.298,87.200
6591,04/23/20 10:00:00 PM,0.6,0.00,0.00,38.937,89.500
6592,04/23/20 10:30:00 PM,0.6,0.00,0.00,37.942,91.400
6593,04/23/20 11:00:00 PM,0.6,0.00,0.00,36.986,92.500
6594,04/23/20 11:30:00 PM,0.6,0.00,0.00,36.169,93.600
6595,04/24/20 12:00:00 AM,0.6,0.00,0.00,35.346,94.500
6596,04/24/20 12:30:00 AM,0.6,0.00,0.00,34.468,94.300
6597,04/24/20 01:00:00 AM,0.6,0.00,0.00,33.928,95.900
6598,04/24/20 01:30:00 AM,0.6,0.00,0.00,33.188,96.400
6599,04/24/20 02:00:00 AM,0.6,0.00,0.00,32.592,96.900
6600,04/24/20 02:30:00 AM,0.6,0.00,0.00,32.193,97.000
6601,04/24/20 03:00:00 AM,0.6,0.00,0.00,31.541,97.500
6602,04/24/20 03:30:00 AM,0.6,0.00,0.00,31.037,97.200
6603,04/24/20 04:00:00 AM,0.6,0.00,0.00,30.529,97.700
6604,04/24/20 04:30:00 AM,0.6,0.00,0.00,30.326,98.000
6605,04/24/20 05:00:00 AM,0.6,0.00,0.00,29.867,98.300
6606,04/24/20 05:30:00 AM,4.4,0.00,0.00,29.509,98.300
6607,04/24/20 06:00:00 AM,9.4,0.00,0.00,29.917,98.500
6608,04/24/20 06:30:00 AM,55.6,0.00,0.00,31.791,98.300
6609,04/24/20 07:00:00 AM,89.4,0.00,0.00,37.081,96.000
6610,04/24/20 07:30:00 AM,33.1,0.00,0.00,41.787,92.100
6611,04/24/20 08:00:00 AM,56.9,0.00,1.12,46.526,83.100
6612,04/24/20 08:30:00 AM,91.9,0.00,3.38,55.081,59.800
6613,04/24/20 09:00:00 AM,736.9,0.00,4.50,63.433,44.500
6614,04/24/20 09:30:00 AM,800.6,0.00,4.50,64.888,42.200
6615,04/24/20 10:00:00 AM,859.4,0.00,4.50,65.188,38.900
6616,04/24/20 10:30:00 AM,906.9,1.12,6.76,68.142,34.300
6617,04/24/20 11:00:00 AM,1056.9,1.12,6.76,70.502,34.000
6618,04/24/20 11:30:00 AM,933.1,0.00,6.76,72.178,32.600
6619,04/24/20 12:00:00 PM,1005.6,1.12,7.87,74.381,28.700
6620,04/24/20 12:30:00 PM,989.4,1.12,11.25,71.920,30.300
6621,04/24/20 01:00:00 PM,301.9,1.12,7.87,73.688,29.600
6622,04/24/20 01:30:00 PM,330.6,2.26,7.87,70.803,30.600
6623,04/24/20 02:00:00 PM,178.1,1.12,9.01,70.243,29.300
6624,04/24/20 02:30:00 PM,581.9,1.12,6.76,69.300,33.000
6625,04/24/20 03:00:00 PM,63.1,1.12,5.64,68.400,32.200
6626,04/24/20 03:30:00 PM,60.6,1.12,7.87,66.857,33.600
6627,04/24/20 04:00:00 PM,70.6,0.00,9.01,66.729,34.300
6628,04/24/20 04:30:00 PM,58.1,0.00,4.50,65.316,36.300
6629,04/24/20 05:00:00 PM,53.1,0.00,4.50,63.946,37.800
6630,04/24/20 05:30:00 PM,45.6,0.00,5.64,62.362,39.100
6631,04/24/20 06:00:00 PM,26.9,0.00,2.26,60.647,44.600
6632,04/24/20 06:30:00 PM,8.1,0.00,0.00,56.512,57.400
6633,04/24/20 07:00:00 PM,0.6,0.00,0.00,52.509,67.400
6634,04/24/20 07:30:00 PM,0.6,0.00,0.00,50.268,70.700
6635,04/24/20 08:00:00 PM,0.6,0.00,0.00,48.805,73.700
6636,04/24/20 08:30:00 PM,0.6,0.00,0.00,46.391,78.200
6637,04/24/20 09:00:00 PM,0.6,0.00,0.00,45.354,81.400
6638,04/24/20 09:30:00 PM,0.6,0.00,0.00,44.037,83.700
6639,04/24/20 10:00:00 PM,0.6,0.00,0.00,42.708,86.400
6640,04/24/20 10:30:00 PM,0.6,0.00,0.00,41.508,89.600
6641,04/24/20 11:00:00 PM,0.6,0.00,0.00,40.251,91.400
6642,04/24/20 11:30:00 PM,0.6,0.00,0.00,39.124,92.400
6643,04/25/20 12:00:00 AM,0.6,0.00,0.00,38.226,93.400
6644,04/25/20 12:30:00 AM,0.6,0.00,0.00,37.225,95.000
6645,04/25/20 01:00:00 AM,0.6,0.00,0.00,36.554,95.800
6646,04/25/20 01:30:00 AM,0.6,0.00,0.00,36.072,96.200
6647,04/25/20 02:00:00 AM,0.6,0.00,0.00,35.733,96.700
6648,04/25/20 02:30:00 AM,0.6,0.00,0.00,35.298,97.000
6649,04/25/20 03:00:00 AM,0.6,0.00,0.00,34.957,97.100
6650,04/25/20 03:30:00 AM,0.6,0.00,0.00,34.664,97.600
6651,04/25/20 04:00:00 AM,0.6,0.00,0.00,34.468,97.600
6652,04/25/20 04:30:00 AM,0.6,0.00,0.00,34.858,97.000
6653,04/25/20 05:00:00 AM,0.6,0.00,0.00,34.858,97.800
6654,04/25/20 05:30:00 AM,9.4,0.00,0.00,34.371,98.400
6655,04/25/20 06:00:00 AM,40.6,0.00,0.00,35.589,98.100
6656,04/25/20 06:30:00 AM,70.6,0.00,0.00,38.368,96.600
6657,04/25/20 07:00:00 AM,85.6,0.00,0.00,41.277,95.100
6658,04/25/20 07:30:00 AM,128.1,0.00,0.00,45.579,91.300
6659,04/25/20 08:00:00 AM,185.6,0.00,1.12,51.148,80.800
6660,04/25/20 08:30:00 AM,231.9,0.00,4.50,53.166,73.200
6661,04/25/20 09:00:00 AM,288.1,0.00,5.64,54.909,69.600
6662,04/25/20 09:30:00 AM,258.1,0.00,4.50,57.506,65.800
6663,04/25/20 10:00:00 AM,453.1,0.00,3.38,61.891,56.900
6664,04/25/20 10:30:00 AM,534.4,0.00,3.38,65.059,44.800
6665,04/25/20 11:00:00 AM,491.9,0.00,5.64,66.087,41.100
6666,04/25/20 11:30:00 AM,361.9,0.00,4.50,66.600,40.200
6667,04/25/20 12:00:00 PM,518.1,0.00,4.50,66.214,36.100
6668,04/25/20 12:30:00 PM,616.9,0.00,6.76,68.270,33.800
6669,04/25/20 01:00:00 PM,581.9,1.12,5.64,69.085,34.300
6670,04/25/20 01:30:00 PM,341.9,0.00,4.50,66.985,39.000
6671,04/25/20 02:00:00 PM,266.9,0.00,5.64,67.114,39.000
6672,04/25/20 02:30:00 PM,201.9,0.00,4.50,66.087,37.800
6673,04/25/20 03:00:00 PM,159.4,0.00,3.38,65.230,41.200
6674,04/25/20 03:30:00 PM,118.1,0.00,4.50,63.518,41.800
6675,04/25/20 04:00:00 PM,155.6,0.00,6.76,63.689,42.300
6676,04/25/20 04:30:00 PM,124.4,0.00,3.38,63.176,43.400
6677,04/25/20 05:00:00 PM,85.6,0.00,3.38,62.233,46.400
6678,04/25/20 05:30:00 PM,78.1,0.00,2.26,61.547,46.000
6679,04/25/20 06:00:00 PM,33.1,0.00,0.00,58.325,52.000
6680,04/25/20 06:30:00 PM,15.6,0.00,0.00,54.648,66.100
6681,04/25/20 07:00:00 PM,0.6,0.00,0.00,51.282,72.000
6682,04/25/20 07:30:00 PM,0.6,0.00,0.00,48.493,77.000
6683,04/25/20 08:00:00 PM,0.6,0.00,0.00,46.974,79.800
6684,04/25/20 08:30:00 PM,0.6,0.00,0.00,45.896,82.500
6685,04/25/20 09:00:00 PM,0.6,0.00,0.00,44.310,86.200
6686,04/25/20 09:30:00 PM,0.6,0.00,0.00,42.616,89.800
6687,04/25/20 10:00:00 PM,0.6,0.00,0.00,41.137,91.100
6688,04/25/20 10:30:00 PM,0.6,0.00,0.00,40.298,93.100
6689,04/25/20 11:00:00 PM,0.6,0.00,0.00,39.690,93.900
6690,04/25/20 11:30:00 PM,0.6,0.00,0.00,38.795,94.700
6691,04/26/20 12:00:00 AM,0.6,0.00,0.00,37.751,96.000
6692,04/26/20 12:30:00 AM,0.6,0.00,0.00,36.795,95.800
6693,04/26/20 01:00:00 AM,0.6,0.00,0.00,35.928,96.500
6694,04/26/20 01:30:00 AM,0.6,0.00,0.00,35.103,97.300
6695,04/26/20 02:00:00 AM,0.6,0.00,0.00,34.320,97.600
6696,04/26/20 02:30:00 AM,0.6,0.00,0.00,33.681,98.000
6697,04/26/20 03:00:00 AM,0.6,0.00,0.00,33.089,98.300
6698,04/26/20 03:30:00 AM,0.6,0.00,0.00,32.392,98.300
6699,04/26/20 04:00:00 AM,0.6,0.00,0.00,31.842,98.600
6700,04/26/20 04:30:00 AM,0.6,0.00,0.00,31.289,98.800
6701,04/26/20 05:00:00 AM,0.6,0.00,0.00,30.936,99.000
6702,04/26/20 05:30:00 AM,5.6,0.00,0.00,30.783,98.900
6703,04/26/20 06:00:00 AM,11.9,0.00,0.00,31.289,99.000
6704,04/26/20 06:30:00 AM,24.4,0.00,0.00,32.691,99.500
6705,04/26/20 07:00:00 AM,39.4,0.00,0.00,36.698,99.800
6706,04/26/20 07:30:00 AM,79.4,0.00,0.00,42.341,98.400
6707,04/26/20 08:00:00 AM,61.9,0.00,2.26,50.400,81.100
6708,04/26/20 08:30:00 AM,85.6,0.00,4.50,56.642,68.600
6709,04/26/20 09:00:00 AM,736.9,0.00,3.38,61.547,55.200
6710,04/26/20 09:30:00 AM,809.4,0.00,3.38,65.788,48.500
6711,04/26/20 10:00:00 AM,936.9,0.00,3.38,68.657,44.800
6712,04/26/20 10:30:00 AM,423.1,0.00,4.50,64.931,45.700
6713,04/26/20 11:00:00 AM,986.9,0.00,7.87,69.728,40.200
6714,04/26/20 11:30:00 AM,994.4,1.12,9.01,70.243,39.100
6715,04/26/20 12:00:00 PM,1001.9,1.12,6.76,71.877,36.200
6716,04/26/20 12:30:00 PM,929.4,1.12,9.01,71.190,35.300
6717,04/26/20 01:00:00 PM,115.6,0.00,5.64,68.013,38.200
6718,04/26/20 01:30:00 PM,839.4,0.00,5.64,68.571,36.100
6719,04/26/20 02:00:00 PM,128.1,1.12,6.76,70.459,35.200
6720,04/26/20 02:30:00 PM,603.1,1.12,9.01,69.129,37.300
6721,04/26/20 03:00:00 PM,129.4,1.12,7.87,66.000,40.500
6722,04/26/20 03:30:00 PM,83.1,1.12,9.01,66.087,35.300
6723,04/26/20 04:00:00 PM,46.9,1.12,9.01,65.829,35.200
6724,04/26/20 04:30:00 PM,41.9,1.12,6.76,64.589,35.700
6725,04/26/20 05:00:00 PM,40.6,0.00,5.64,63.819,32.500
6726,04/26/20 05:30:00 PM,19.4,0.00,4.50,62.276,35.800
6727,04/26/20 06:00:00 PM,41.9,0.00,1.12,60.303,38.700
6728,04/26/20 06:30:00 PM,4.4,0.00,1.12,57.807,42.600
6729,04/26/20 07:00:00 PM,0.6,0.00,0.00,52.160,58.700
6730,04/26/20 07:30:00 PM,0.6,0.00,0.00,49.737,62.800
6731,04/26/20 08:00:00 PM,0.6,0.00,0.00,48.450,67.300
6732,04/26/20 08:30:00 PM,0.6,0.00,0.00,46.391,73.600
6733,04/26/20 09:00:00 PM,0.6,0.00,0.00,45.217,77.200
6734,04/26/20 09:30:00 PM,0.6,0.00,0.00,44.173,79.700
6735,04/26/20 10:00:00 PM,0.6,0.00,1.12,43.443,82.300
6736,04/26/20 10:30:00 PM,0.6,0.00,1.12,42.984,84.500
6737,04/26/20 11:00:00 PM,0.6,0.00,0.00,41.508,87.500
6738,04/26/20 11:30:00 PM,0.6,0.00,0.00,40.298,89.400
6739,04/27/20 12:00:00 AM,0.6,0.00,0.00,39.124,91.600
6740,04/27/20 12:30:00 AM,0.6,0.00,0.00,38.464,91.700
6741,04/27/20 01:00:00 AM,0.6,0.00,0.00,37.893,93.100
6742,04/27/20 01:30:00 AM,0.6,0.00,0.00,37.274,94.100
6743,04/27/20 02:00:00 AM,0.6,0.00,0.00,36.603,95.100
6744,04/27/20 02:30:00 AM,0.6,0.00,0.00,36.410,95.400
6745,04/27/20 03:00:00 AM,0.6,0.00,0.00,37.035,95.100
6746,04/27/20 03:30:00 AM,0.6,0.00,0.00,38.322,94.200
6747,04/27/20 04:00:00 AM,0.6,0.00,0.00,38.322,94.200
6748,04/27/20 04:30:00 AM,0.6,0.00,0.00,38.653,94.400
6749,04/27/20 05:00:00 AM,0.6,0.00,0.00,39.596,94.000
6750,04/27/20 05:30:00 AM,11.9,0.00,0.00,40.579,93.700
6751,04/27/20 06:00:00 AM,23.1,0.00,0.00,41.693,93.300
6752,04/27/20 06:30:00 AM,74.4,0.00,0.00,43.443,92.100
6753,04/27/20 07:00:00 AM,78.1,0.00,0.00,45.714,90.700
6754,04/27/20 07:30:00 AM,114.4,0.00,0.00,49.561,86.800
6755,04/27/20 08:00:00 AM,119.4,0.00,0.00,53.384,77.000
6756,04/27/20 08:30:00 AM,181.9,0.00,3.38,57.679,56.900
6757,04/27/20 09:00:00 AM,720.6,0.00,5.64,61.934,42.800
6758,04/27/20 09:30:00 AM,544.4,0.00,6.76,63.518,34.100
6759,04/27/20 10:00:00 AM,964.4,1.12,6.76,65.916,34.000
6760,04/27/20 10:30:00 AM,965.6,1.12,7.87,68.657,33.100
6761,04/27/20 11:00:00 AM,964.4,1.12,7.87,67.500,34.400
6762,04/27/20 11:30:00 AM,953.1,1.12,6.76,66.985,36.900
6763,04/27/20 12:00:00 PM,1019.4,1.12,6.76,68.443,37.500
6764,04/27/20 12:30:00 PM,1021.9,1.12,7.87,69.643,37.600
6765,04/27/20 01:00:00 PM,233.1,1.12,5.64,70.286,38.600
6766,04/27/20 01:30:00 PM,533.1,1.12,7.87,67.028,41.600
6767,04/27/20 02:00:00 PM,239.4,0.00,6.76,68.999,41.100
6768,04/27/20 02:30:00 PM,566.9,1.12,6.76,67.885,42.100
6769,04/27/20 03:00:00 PM,81.9,1.12,7.87,65.916,42.800
6770,04/27/20 03:30:00 PM,113.1,0.00,6.76,66.772,45.100
6771,04/27/20 04:00:00 PM,115.6,0.00,10.13,64.674,47.400
6772,04/27/20 04:30:00 PM,86.9,0.00,5.64,64.033,47.900
6773,04/27/20 05:00:00 PM,54.4,0.00,5.64,62.919,50.100
6774,04/27/20 05:30:00 PM,29.4,0.00,6.76,62.362,51.900
6775,04/27/20 06:00:00 PM,16.9,0.00,2.26,59.572,58.200
6776,04/27/20 06:30:00 PM,6.9,0.00,2.26,57.636,61.900
6777,04/27/20 07:00:00 PM,0.6,0.00,0.00,54.169,71.500
6778,04/27/20 07:30:00 PM,0.6,0.00,0.00,51.237,77.000
6779,04/27/20 08:00:00 PM,0.6,0.00,0.00,49.249,81.500
6780,04/27/20 08:30:00 PM,0.6,0.00,0.00,47.959,83.300
6781,04/27/20 09:00:00 PM,0.6,0.00,0.00,46.121,85.300
6782,04/27/20 09:30:00 PM,0.6,0.00,0.00,44.764,89.100
6783,04/27/20 10:00:00 PM,0.6,0.00,0.00,43.534,92.200
6784,04/27/20 10:30:00 PM,0.6,0.00,0.00,42.616,93.500
6785,04/27/20 11:00:00 PM,0.6,0.00,0.00,41.601,94.700
6786,04/27/20 11:30:00 PM,0.6,0.00,0.00,40.764,96.000
6787,04/28/20 12:00:00 AM,0.6,0.00,0.00,39.924,96.100
6788,04/28/20 12:30:00 AM,0.6,0.00,0.00,39.360,96.900
6789,04/28/20 01:00:00 AM,0.6,0.00,0.00,38.606,97.200
6790,04/28/20 01:30:00 AM,0.6,0.00,0.00,37.893,97.500
6791,04/28/20 02:00:00 AM,0.6,0.00,0.00,37.416,97.600
6792,04/28/20 02:30:00 AM,0.6,0.00,0.00,36.795,98.100
6793,04/28/20 03:00:00 AM,0.6,0.00,0.00,36.120,98.000
6794,04/28/20 03:30:00 AM,0.6,0.00,0.00,35.879,98.600
6795,04/28/20 04:00:00 AM,0.6,0.00,0.00,35.443,98.800
6796,04/28/20 04:30:00 AM,0.6,0.00,0.00,34.858,98.700
6797,04/28/20 05:00:00 AM,0.6,0.00,0.00,34.761,99.100
6798,04/28/20 05:30:00 AM,4.4,0.00,0.00,34.858,99.100
6799,04/28/20 06:00:00 AM,9.4,0.00,0.00,35.103,99.200
6800,04/28/20 06:30:00 AM,20.6,0.00,2.26,41.369,100.000
6801,04/28/20 07:00:00 AM,35.6,0.00,1.12,45.986,94.000
6802,04/28/20 07:30:00 AM,105.6,0.00,3.38,50.797,86.000
6803,04/28/20 08:00:00 AM,73.1,0.00,6.76,56.165,71.000
6804,04/28/20 08:30:00 AM,59.4,0.00,9.01,59.916,62.300
6805,04/28/20 09:00:00 AM,753.1,1.12,9.01,62.704,56.200
6806,04/28/20 09:30:00 AM,824.4,1.12,9.01,65.273,52.900
6807,04/28/20 10:00:00 AM,880.6,1.12,6.76,69.514,47.900
6808,04/28/20 10:30:00 AM,933.1,1.12,9.01,72.437,40.000
6809,04/28/20 11:00:00 AM,974.4,1.12,7.87,72.136,38.500
6810,04/28/20 11:30:00 AM,984.4,0.00,6.76,73.386,37.900
6811,04/28/20 12:00:00 PM,971.9,0.00,5.64,76.071,35.100
6812,04/28/20 12:30:00 PM,935.6,1.12,6.76,77.859,32.000
6813,04/28/20 01:00:00 PM,881.9,0.00,4.50,78.033,32.300
6814,04/28/20 01:30:00 PM,829.4,0.00,5.64,80.625,32.200
6815,04/28/20 02:00:00 PM,308.1,0.00,7.87,77.770,32.900
6816,04/28/20 02:30:00 PM,684.4,0.00,5.64,79.173,32.700
6817,04/28/20 03:00:00 PM,50.6,0.00,4.50,78.121,33.200
6818,04/28/20 03:30:00 PM,65.6,0.00,4.50,76.550,32.600
6819,04/28/20 04:00:00 PM,40.6,0.00,5.64,75.985,40.000
6820,04/28/20 04:30:00 PM,36.9,0.00,6.76,74.295,43.100
6821,04/28/20 05:00:00 PM,31.9,0.00,5.64,72.523,45.100
6822,04/28/20 05:30:00 PM,25.6,0.00,5.64,70.673,49.100
6823,04/28/20 06:00:00 PM,16.9,0.00,4.50,68.270,53.000
6824,04/28/20 06:30:00 PM,5.6,0.00,2.26,66.173,56.200
6825,04/28/20 07:00:00 PM,0.6,0.00,0.00,61.848,67.400
6826,04/28/20 07:30:00 PM,0.6,0.00,0.00,58.971,70.400
6827,04/28/20 08:00:00 PM,0.6,0.00,0.00,55.863,76.500
6828,04/28/20 08:30:00 PM,0.6,0.00,0.00,53.865,81.200
6829,04/28/20 09:00:00 PM,0.6,0.00,0.00,51.764,85.000
6830,04/28/20 09:30:00 PM,0.6,0.00,0.00,50.180,88.000
6831,04/28/20 10:00:00 PM,0.6,0.00,0.00,48.583,91.700
6832,04/28/20 10:30:00 PM,0.6,0.00,0.00,47.334,93.300
6833,04/28/20 11:00:00 PM,0.6,0.00,0.00,46.166,94.600
6834,04/28/20 11:30:00 PM,0.6,0.00,0.00,45.172,95.400
6835,04/29/20 12:00:00 AM,0.6,0.00,0.00,44.037,95.700
6836,04/29/20 12:30:00 AM,0.6,0.00,0.00,43.443,96.900
6837,04/29/20 01:00:00 AM,0.6,0.00,0.00,42.800,97.100
6838,04/29/20 01:30:00 AM,0.6,0.00,0.00,42.109,97.700
6839,04/29/20 02:00:00 AM,0.6,0.00,0.00,41.369,97.500
6840,04/29/20 02:30:00 AM,0.6,0.00,0.00,40.811,97.600
6841,04/29/20 03:00:00 AM,0.6,0.00,0.00,40.251,97.500
6842,04/29/20 03:30:00 AM,0.6,0.00,0.00,39.877,98.100
6843,04/29/20 04:00:00 AM,0.6,0.00,0.00,39.783,98.400
6844,04/29/20 04:30:00 AM,0.6,0.00,0.00,39.736,98.300
6845,04/29/20 05:00:00 AM,0.6,0.00,0.00,39.690,98.400
6846,04/29/20 05:30:00 AM,11.9,0.00,0.00,40.017,98.500
6847,04/29/20 06:00:00 AM,35.6,0.00,1.12,40.811,98.100
6848,04/29/20 06:30:00 AM,66.9,0.00,0.00,42.663,98.100
6849,04/29/20 07:00:00 AM,89.4,0.00,2.26,46.076,96.800
6850,04/29/20 07:30:00 AM,104.4,0.00,0.00,49.737,95.000
6851,04/29/20 08:00:00 AM,159.4,0.00,0.00,54.952,88.600
6852,04/29/20 08:30:00 AM,185.6,0.00,3.38,59.745,78.400
6853,04/29/20 09:00:00 AM,395.6,0.00,3.38,62.704,70.200
6854,04/29/20 09:30:00 AM,358.1,0.00,4.50,66.258,64.300
6855,04/29/20 10:00:00 AM,463.1,0.00,4.50,67.798,59.800
6856,04/29/20 10:30:00 AM,589.4,0.00,3.38,70.974,54.300
6857,04/29/20 11:00:00 AM,766.9,0.00,3.38,73.472,48.700
6858,04/29/20 11:30:00 AM,846.9,0.00,9.01,74.424,41.400
6859,04/29/20 12:00:00 PM,920.6,1.12,6.76,75.637,43.600
6860,04/29/20 12:30:00 PM,603.1,1.12,7.87,74.467,43.900
6861,04/29/20 01:00:00 PM,450.6,1.12,11.25,73.472,44.900
6862,04/29/20 01:30:00 PM,700.6,1.12,9.01,74.077,37.400
6863,04/29/20 02:00:00 PM,233.1,1.12,6.76,72.136,41.300
6864,04/29/20 02:30:00 PM,684.4,1.12,10.13,73.472,39.900
6865,04/29/20 03:00:00 PM,101.9,0.00,5.64,71.620,39.900
6866,04/29/20 03:30:00 PM,138.1,1.12,9.01,70.243,42.500
6867,04/29/20 04:00:00 PM,53.1,1.12,7.87,68.698,43.600
6868,04/29/20 04:30:00 PM,44.4,0.00,6.76,67.413,43.600
6869,04/29/20 05:00:00 PM,43.1,0.00,6.76,64.375,53.800
6870,04/29/20 05:30:00 PM,58.1,0.00,3.38,63.347,58.400
6871,04/29/20 06:00:00 PM,25.6,0.00,3.38,62.019,60.600
6872,04/29/20 06:30:00 PM,5.6,0.00,3.38,59.702,65.300
6873,04/29/20 07:00:00 PM,0.6,0.00,0.00,56.208,73.600
6874,04/29/20 07:30:00 PM,0.6,0.00,0.00,52.554,80.600
6875,04/29/20 08:00:00 PM,0.6,0.00,0.00,50.223,84.600
6876,04/29/20 08:30:00 PM,0.6,0.00,0.00,48.360,88.300
6877,04/29/20 09:00:00 PM,0.6,0.00,0.00,46.751,89.600
6878,04/29/20 09:30:00 PM,0.6,0.00,0.00,45.806,92.700
6879,04/29/20 10:00:00 PM,0.6,0.00,0.00,44.537,93.700
6880,04/29/20 10:30:00 PM,0.6,0.00,0.00,43.534,95.300
6881,04/29/20 11:00:00 PM,0.6,0.00,0.00,43.122,95.900
6882,04/29/20 11:30:00 PM,0.6,0.00,0.00,42.984,96.000
6883,04/30/20 12:00:00 AM,0.6,0.00,0.00,42.341,96.600
6884,04/30/20 12:30:00 AM,0.6,0.00,0.00,42.616,96.400
6885,04/30/20 01:00:00 AM,0.6,0.00,0.00,41.508,97.000
6886,04/30/20 01:30:00 AM,0.6,0.00,0.00,40.579,97.400
6887,04/30/20 02:00:00 AM,0.6,0.00,0.00,39.924,98.100
6888,04/30/20 02:30:00 AM,0.6,0.00,0.00,39.549,97.700
6889,04/30/20 03:00:00 AM,0.6,0.00,0.00,39.220,97.300
6890,04/30/20 03:30:00 AM,0.6,0.00,0.00,38.557,98.200
6891,04/30/20 04:00:00 AM,0.6,0.00,0.00,38.653,98.600
6892,04/30/20 04:30:00 AM,0.6,0.00,1.12,38.415,99.200
6893,04/30/20 05:00:00 AM,5.6,0.00,0.00,38.511,99.200
6894,04/30/20 05:30:00 AM,28.1,0.00,2.26,39.783,99.200
6895,04/30/20 06:00:00 AM,39.4,0.00,0.00,42.156,98.300
6896,04/30/20 06:30:00 AM,60.6,0.00,2.26,49.249,97.200
6897,04/30/20 07:00:00 AM,109.4,0.00,4.50,50.533,92.000
6898,04/30/20 07:30:00 AM,143.1,0.00,1.12,51.764,75.000
6899,04/30/20 08:00:00 AM,165.6,0.00,5.64,52.466,61.800
6900,04/30/20 08:30:00 AM,300.6,0.00,6.76,55.081,58.500
6901,04/30/20 09:00:00 AM,759.4,0.00,5.64,57.117,48.300
6902,04/30/20 09:30:00 AM,834.4,0.00,5.64,59.185,37.300
6903,04/30/20 10:00:00 AM,886.9,1.12,6.76,60.561,35.800
6904,04/30/20 10:30:00 AM,955.6,1.12,6.76,62.062,22.500
6905,04/30/20 11:00:00 AM,991.9,2.26,9.01,62.661,29.200
6906,04/30/20 11:30:00 AM,1003.1,1.12,9.01,63.648,27.300
6907,04/30/20 12:00:00 PM,990.6,1.12,7.87,64.546,25.800
6908,04/30/20 12:30:00 PM,956.9,1.12,6.76,64.161,25.000
6909,04/30/20 01:00:00 PM,898.1,1.12,7.87,63.133,23.300
6910,04/30/20 01:30:00 PM,840.6,1.12,10.13,64.033,26.100
6911,04/30/20 02:00:00 PM,214.4,1.12,7.87,63.648,26.000
6912,04/30/20 02:30:00 PM,576.9,1.12,7.87,62.620,27.000
6913,04/30/20 03:00:00 PM,90.6,1.12,9.01,61.032,27.900
6914,04/30/20 03:30:00 PM,135.6,1.12,9.01,59.830,32.000
6915,04/30/20 04:00:00 PM,138.1,1.12,7.87,58.109,39.300
6916,04/30/20 04:30:00 PM,133.1,0.00,5.64,57.765,43.300
6917,04/30/20 05:00:00 PM,73.1,0.00,4.50,56.208,43.500
6918,04/30/20 05:30:00 PM,55.6,0.00,4.50,55.992,43.000
6919,04/30/20 06:00:00 PM,18.1,0.00,3.38,54.777,44.900
6920,04/30/20 06:30:00 PM,13.1,0.00,2.26,52.947,50.800
6921,04/30/20 07:00:00 PM,0.6,0.00,0.00,50.400,59.400
6922,04/30/20 07:30:00 PM,0.6,0.00,0.00,47.871,65.600
6923,04/30/20 08:00:00 PM,0.6,0.00,1.12,46.751,67.300
6924,04/30/20 08:30:00 PM,0.6,0.00,0.00,45.669,70.100
6925,04/30/20 09:00:00 PM,0.6,0.00,0.00,44.173,74.900
6926,04/30/20 09:30:00 PM,0.6,0.00,0.00,42.616,79.100
6927,04/30/20 10:00:00 PM,0.6,0.00,0.00,40.811,81.900
6928,04/30/20 10:30:00 PM,0.6,0.00,0.00,38.984,84.500
6929,04/30/20 11:00:00 PM,0.6,0.00,0.00,37.513,87.100
6930,04/30/20 11:30:00 PM,0.6,0.00,0.00,36.217,90.000
6931,05/01/20 12:00:00 AM,0.6,0.00,0.00,35.249,91.400
6932,05/01/20 12:30:00 AM,0.6,0.00,0.00,34.419,92.800
6933,05/01/20 01:00:00 AM,0.6,0.00,0.00,33.435,93.900
6934,05/01/20 01:30:00 AM,0.6,0.00,0.00,32.841,94.000
6935,05/01/20 02:00:00 AM,0.6,0.00,0.00,32.092,95.200
6936,05/01/20 02:30:00 AM,0.6,0.00,0.00,31.289,95.800
6937,05/01/20 03:00:00 AM,0.6,0.00,0.00,30.632,96.400
6938,05/01/20 03:30:00 AM,0.6,0.00,0.00,30.123,96.300
6939,05/01/20 04:00:00 AM,0.6,0.00,0.00,29.406,97.100
6940,05/01/20 04:30:00 AM,0.6,0.00,0.00,29.046,97.400
6941,05/01/20 05:00:00 AM,0.6,0.00,0.00,28.580,97.700
6942,05/01/20 05:30:00 AM,6.9,0.00,0.00,28.528,97.800
6943,05/01/20 06:00:00 AM,13.1,0.00,0.00,28.891,97.700
6944,05/01/20 06:30:00 AM,25.6,0.00,0.00,30.276,97.700
6945,05/01/20 07:00:00 AM,45.6,0.00,0.00,34.272,97.800
6946,05/01/20 07:30:00 AM,53.1,0.00,0.00,40.532,88.000
