"Plot Title: RCclimate"
"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10995660, SEN S/N: 10532287)","Solar Radiation, W/m² (LGR S/N: 10995660, SEN S/N: 10532288)","Wind Speed, mph (LGR S/N: 10995660, SEN S/N: 10532399)","Gust Speed, mph (LGR S/N: 10995660, SEN S/N: 10532399)","Temp, °F (LGR S/N: 10995660, SEN S/N: 10553847)","RH, % (LGR S/N: 10995660, SEN S/N: 10553847)","Rain, in (LGR S/N: 10995660, SEN S/N: 10703556)","Snow Depth, inches (LGR S/N: 10995660, SEN S/N: 10933780)","Current, mA (LGR S/N: 10995660, SEN S/N: 10933780)"
2895,11/04/19 12:30:00 AM,0.6,0.6,0.00,0.00,25.686,81.800,0.000,-8.59,0.0063
2896,11/04/19 01:00:00 AM,0.6,0.6,0.00,0.00,25.471,81.900,0.000,-8.47,0.0063
2897,11/04/19 01:30:00 AM,0.6,0.6,0.00,0.00,25.147,82.500,0.000,-8.72,0.0063
2898,11/04/19 02:00:00 AM,0.6,0.6,0.00,0.00,24.933,83.200,0.000,-8.47,0.0063
2899,11/04/19 02:30:00 AM,0.6,0.6,0.00,0.00,24.283,83.700,0.000,-8.59,0.0063
2900,11/04/19 03:00:00 AM,0.6,0.6,0.00,0.00,24.337,84.600,0.000,-8.84,0.0063
2901,11/04/19 03:30:00 AM,0.6,0.6,0.00,0.00,23.846,85.000,0.000,-8.84,0.0063
2902,11/04/19 04:00:00 AM,0.6,0.6,0.00,0.00,23.299,85.600,0.000,-8.97,0.0063
2903,11/04/19 04:30:00 AM,0.6,0.6,0.00,0.00,22.912,86.500,0.000,-8.72,0.0063
2904,11/04/19 05:00:00 AM,0.6,0.6,0.00,0.00,22.802,87.100,0.000,-8.59,0.0063
2905,11/04/19 05:30:00 AM,0.6,0.6,0.00,0.00,22.525,87.700,0.000,-8.59,0.0063
2906,11/04/19 06:00:00 AM,0.6,0.6,0.00,0.00,22.136,88.300,0.000,-8.59,0.0063
2907,11/04/19 06:30:00 AM,0.6,0.6,0.00,0.00,21.632,88.900,0.000,-8.59,0.0063
2908,11/04/19 07:00:00 AM,0.6,0.6,0.00,0.00,21.351,89.500,0.000,-8.72,0.0063
2909,11/04/19 07:30:00 AM,0.6,0.6,0.00,0.00,20.898,90.200,0.000,-8.72,0.0063
2910,11/04/19 08:00:00 AM,5.6,0.6,0.00,0.00,20.784,90.700,0.000,-8.47,0.0063
2911,11/04/19 08:30:00 AM,10.6,0.6,0.00,0.00,21.519,90.900,0.000,-8.59,0.0063
2912,11/04/19 09:00:00 AM,19.4,3.1,0.00,0.00,23.299,90.900,0.000,-8.47,0.0063
2913,11/04/19 09:30:00 AM,29.4,8.1,0.00,0.00,25.952,90.000,0.000,-8.59,0.0063
2914,11/04/19 10:00:00 AM,45.6,23.1,0.00,1.12,32.043,87.500,0.000,-8.72,0.0063
2915,11/04/19 10:30:00 AM,54.4,21.9,0.00,1.12,41.369,81.800,0.000,-8.59,0.0063
2916,11/04/19 11:00:00 AM,223.1,41.9,0.00,1.70,56.469,62.900,0.000,-8.59,0.0063
2917,11/04/19 11:30:00 AM,69.4,49.4,0.00,3.94,60.346,40.300,0.000,-9.09,0.0063
2918,11/04/19 12:00:00 PM,670.6,110.6,0.00,5.08,64.974,30.700,0.000,-9.71,0.0063
2919,11/04/19 12:30:00 PM,695.6,121.9,0.00,3.94,66.429,26.400,0.000,-9.84,0.0063
2920,11/04/19 01:00:00 PM,365.6,74.4,0.00,5.08,66.985,25.200,0.000,-9.96,0.0063
2921,11/04/19 01:30:00 PM,395.6,48.1,0.56,6.20,65.916,24.200,0.000,-10.21,0.0063
2922,11/04/19 02:00:00 PM,61.9,38.1,0.56,5.08,66.729,24.000,0.000,-10.08,0.0063
2923,11/04/19 02:30:00 PM,296.9,50.6,0.00,3.94,67.329,23.500,0.000,-9.96,0.0063
2924,11/04/19 03:00:00 PM,84.4,65.6,0.00,6.76,67.627,23.500,0.000,-9.96,0.0063
2925,11/04/19 03:30:00 PM,268.1,56.9,0.00,6.76,66.985,23.500,0.000,-10.08,0.0063
2926,11/04/19 04:00:00 PM,38.1,19.4,0.00,5.08,66.087,23.700,0.000,-10.08,0.0063
2927,11/04/19 04:30:00 PM,31.9,18.1,0.00,5.08,63.819,25.200,0.000,-9.84,0.0063
2928,11/04/19 05:00:00 PM,38.1,5.6,0.00,2.82,61.162,27.500,0.000,-9.71,0.0063
2929,11/04/19 05:30:00 PM,14.4,1.9,0.00,3.38,56.295,32.000,0.000,-9.96,0.0063
2930,11/04/19 06:00:00 PM,1.9,0.6,0.00,0.00,50.841,39.500,0.000,-9.96,0.0063
2931,11/04/19 06:30:00 PM,0.6,0.6,0.00,0.56,46.796,45.000,0.000,-9.84,0.0063
2932,11/04/19 07:00:00 PM,0.6,0.6,0.00,1.12,43.396,49.300,0.000,-9.71,0.0063
2933,11/04/19 07:30:00 PM,0.6,0.6,0.00,0.00,41.740,54.400,0.000,-9.46,0.0063
2934,11/04/19 08:00:00 PM,0.6,0.6,0.00,0.00,41.043,54.600,0.000,-9.59,0.0063
2935,11/04/19 08:30:00 PM,0.6,0.6,0.00,0.56,37.321,55.900,0.000,-9.46,0.0063
2936,11/04/19 09:00:00 PM,0.6,0.6,0.00,0.00,34.565,61.000,0.000,-9.21,0.0063
2937,11/04/19 09:30:00 PM,0.6,0.6,0.00,0.00,32.293,65.200,0.000,-9.21,0.0063
2938,11/04/19 10:00:00 PM,0.6,0.6,0.00,0.00,30.632,68.400,0.000,-9.34,0.0063
2939,11/04/19 10:30:00 PM,0.6,0.6,0.00,0.00,29.097,70.900,0.000,-8.97,0.0063
2940,11/04/19 11:00:00 PM,0.6,0.6,0.00,0.00,27.903,73.400,0.000,-8.97,0.0063
2941,11/04/19 11:30:00 PM,0.6,0.6,0.00,0.00,26.695,75.000,0.000,-8.97,0.0063
2942,11/05/19 12:00:00 AM,0.6,0.6,0.00,0.00,26.058,77.000,0.000,-8.84,0.0063
2943,11/05/19 12:30:00 AM,0.6,0.6,0.00,0.00,25.632,78.000,0.000,-8.84,0.0063
2944,11/05/19 01:00:00 AM,0.6,0.6,0.00,0.00,25.363,79.300,0.000,-8.84,0.0063
2945,11/05/19 01:30:00 AM,0.6,0.6,0.00,0.00,25.095,79.600,0.000,-8.97,0.0063
2946,11/05/19 02:00:00 AM,0.6,0.6,0.00,0.00,24.879,80.500,0.000,-8.84,0.0063
2947,11/05/19 02:30:00 AM,0.6,0.6,0.00,0.00,24.391,81.300,0.000,-8.59,0.0063
2948,11/05/19 03:00:00 AM,0.6,0.6,0.00,0.00,24.066,82.500,0.000,-8.59,0.0063
2949,11/05/19 03:30:00 AM,0.6,0.6,0.00,0.00,23.572,83.200,0.000,-8.47,0.0063
2950,11/05/19 04:00:00 AM,0.6,0.6,0.00,0.00,23.023,84.300,0.000,-8.35,0.0063
2951,11/05/19 04:30:00 AM,0.6,0.6,0.00,0.00,22.469,85.100,0.000,-8.22,0.0063
2952,11/05/19 05:00:00 AM,0.6,0.6,0.00,0.00,22.024,86.000,0.000,-8.22,0.0063
2953,11/05/19 05:30:00 AM,0.6,0.6,0.00,0.00,21.576,86.800,0.000,-8.22,0.0063
2954,11/05/19 06:00:00 AM,0.6,0.6,0.00,0.00,21.294,87.700,0.000,-8.10,0.0063
2955,11/05/19 06:30:00 AM,0.6,0.6,0.00,0.00,20.955,88.400,0.000,-8.22,0.0063
2956,11/05/19 07:00:00 AM,0.6,0.6,0.00,0.00,20.557,89.000,0.000,-8.22,0.0063
2957,11/05/19 07:30:00 AM,0.6,0.6,0.00,0.00,20.273,89.400,0.000,-8.22,0.0063
2958,11/05/19 08:00:00 AM,5.6,0.6,0.00,0.00,20.331,89.900,0.000,-8.10,0.0063
2959,11/05/19 08:30:00 AM,10.6,0.6,0.00,0.00,21.011,90.400,0.000,-8.22,0.0063
2960,11/05/19 09:00:00 AM,18.1,3.1,0.00,0.00,22.746,90.100,0.000,-8.10,0.0063
2961,11/05/19 09:30:00 AM,30.6,8.1,0.00,0.00,25.738,89.600,0.000,-8.22,0.0063
2962,11/05/19 10:00:00 AM,40.6,21.9,0.00,0.00,31.892,89.100,0.000,-8.35,0.0063
2963,11/05/19 10:30:00 AM,54.4,20.6,0.00,0.00,38.842,84.900,0.000,-8.59,0.0063
2964,11/05/19 11:00:00 AM,198.1,41.9,0.00,0.56,52.115,73.400,0.000,-9.21,0.0063
2965,11/05/19 11:30:00 AM,111.9,53.1,0.00,2.82,60.904,49.900,0.000,-9.34,0.0063
2966,11/05/19 12:00:00 PM,273.1,48.1,0.00,2.26,62.490,33.800,0.000,-9.46,0.0063
2967,11/05/19 12:30:00 PM,574.4,101.9,0.00,1.70,66.301,31.400,0.000,-10.33,0.0063
2968,11/05/19 01:00:00 PM,286.9,65.6,0.00,2.26,65.574,30.100,0.000,-10.58,0.0063
2969,11/05/19 01:30:00 PM,243.1,50.6,0.00,3.38,64.632,32.900,0.000,-9.96,0.0063
2970,11/05/19 02:00:00 PM,88.1,43.1,0.00,2.82,68.313,29.700,0.000,-10.21,0.0063
2971,11/05/19 02:30:00 PM,354.4,61.9,0.00,3.38,69.170,24.000,0.000,-9.84,0.0063
2972,11/05/19 03:00:00 PM,243.1,76.9,0.00,2.82,70.286,22.700,0.000,-10.58,0.0063
2973,11/05/19 03:30:00 PM,86.9,15.6,0.00,3.94,67.028,22.700,0.000,-10.08,0.0063
2974,11/05/19 04:00:00 PM,80.6,20.6,0.00,2.26,66.173,23.900,0.000,-10.21,0.0063
2975,11/05/19 04:30:00 PM,69.4,13.1,0.00,1.12,63.648,24.700,0.000,-9.84,0.0063
2976,11/05/19 05:00:00 PM,40.6,6.9,0.00,0.00,58.971,33.000,0.000,-9.71,0.0063
2977,11/05/19 05:30:00 PM,38.1,6.9,0.00,0.00,54.561,42.900,0.000,-9.84,0.0063
2978,11/05/19 06:00:00 PM,0.6,0.6,0.00,0.00,50.356,50.800,0.000,-9.84,0.0063
2979,11/05/19 06:30:00 PM,0.6,0.6,0.00,0.00,46.661,56.900,0.000,-9.71,0.0063
2980,11/05/19 07:00:00 PM,0.6,0.6,0.00,0.00,43.122,61.400,0.000,-9.34,0.0063
2981,11/05/19 07:30:00 PM,0.6,0.6,0.00,0.00,40.998,64.500,0.000,-9.34,0.0063
2982,11/05/19 08:00:00 PM,0.6,0.6,0.00,0.00,38.700,65.200,0.000,-9.21,0.0063
2983,11/05/19 08:30:00 PM,0.6,0.6,0.00,0.00,35.830,67.500,0.000,-9.34,0.0063
2984,11/05/19 09:00:00 PM,0.6,0.6,0.00,0.00,34.713,70.700,0.000,-9.21,0.0063
2985,11/05/19 09:30:00 PM,0.6,0.6,0.00,0.00,32.542,71.200,0.000,-9.21,0.0063
2986,11/05/19 10:00:00 PM,0.6,0.6,0.00,0.00,30.783,73.400,0.000,-9.09,0.0063
2987,11/05/19 10:30:00 PM,0.6,0.6,0.00,0.00,29.559,75.000,0.000,-8.97,0.0063
2988,11/05/19 11:00:00 PM,0.6,0.6,0.00,0.00,29.199,75.300,0.000,-8.97,0.0063
2989,11/05/19 11:30:00 PM,0.6,0.6,0.00,0.00,27.955,75.800,0.000,-8.84,0.0063
2990,11/06/19 12:00:00 AM,0.6,0.6,0.00,0.00,28.735,76.400,0.000,-8.97,0.0063
2991,11/06/19 12:30:00 AM,0.6,0.6,0.00,0.00,29.199,75.400,0.000,-8.97,0.0063
2992,11/06/19 01:00:00 AM,0.6,0.6,0.00,0.00,29.509,75.300,0.000,-8.97,0.0063
2993,11/06/19 01:30:00 AM,0.6,0.6,0.00,0.00,30.479,74.600,0.000,-9.09,0.0063
2994,11/06/19 02:00:00 AM,0.6,0.6,0.00,0.00,30.987,73.600,0.000,-9.09,0.0063
2995,11/06/19 02:30:00 AM,0.6,0.6,0.00,0.00,31.087,73.300,0.000,-9.21,0.0063
2996,11/06/19 03:00:00 AM,0.6,0.6,0.00,0.00,31.037,73.600,0.000,-9.21,0.0063
2997,11/06/19 03:30:00 AM,0.6,0.6,0.00,0.00,30.733,74.500,0.000,-9.21,0.0063
2998,11/06/19 04:00:00 AM,0.6,0.6,0.00,0.00,30.884,75.400,0.000,-9.34,0.0063
2999,11/06/19 04:30:00 AM,0.6,0.6,0.00,0.00,30.834,76.000,0.000,-9.21,0.0063
3000,11/06/19 05:00:00 AM,0.6,0.6,0.00,0.00,29.817,76.900,0.000,-9.09,0.0063
3001,11/06/19 05:30:00 AM,0.6,0.6,0.00,0.00,28.112,79.400,0.000,-8.97,0.0063
3002,11/06/19 06:00:00 AM,0.6,0.6,0.00,0.00,26.325,82.300,0.000,-8.72,0.0063
3003,11/06/19 06:30:00 AM,0.6,0.6,0.00,0.00,25.898,84.500,0.000,-8.47,0.0063
3004,11/06/19 07:00:00 AM,0.6,0.6,0.00,0.00,25.471,85.900,0.000,-8.35,0.0063
3005,11/06/19 07:30:00 AM,0.6,0.6,0.00,0.00,24.825,87.300,0.000,-8.35,0.0063
3006,11/06/19 08:00:00 AM,5.6,0.6,0.00,0.00,25.147,88.100,0.000,-8.35,0.0063
3007,11/06/19 08:30:00 AM,28.1,4.4,0.00,0.00,26.589,88.500,0.000,-8.22,0.0063
3008,11/06/19 09:00:00 AM,21.9,3.1,0.00,0.00,27.223,87.900,0.000,-8.47,0.0063
3009,11/06/19 09:30:00 AM,33.1,8.1,0.00,0.00,28.891,86.600,0.000,-8.72,0.0063
3010,11/06/19 10:00:00 AM,58.1,21.9,0.00,0.00,36.072,83.900,0.000,-8.84,0.0063
3011,11/06/19 10:30:00 AM,84.4,23.1,0.00,0.00,42.386,78.600,0.000,-9.09,0.0063
3012,11/06/19 11:00:00 AM,216.9,39.4,0.00,0.00,51.458,69.300,0.000,-8.97,0.0063
3013,11/06/19 11:30:00 AM,118.1,48.1,0.00,1.12,56.772,45.800,0.000,-9.34,0.0063
3014,11/06/19 12:00:00 PM,613.1,101.9,0.00,2.26,61.848,38.200,0.000,-9.84,0.0063
3015,11/06/19 12:30:00 PM,533.1,93.1,0.00,2.82,63.262,32.400,0.000,-10.33,0.0063
3016,11/06/19 01:00:00 PM,226.9,68.1,0.00,2.82,64.117,31.700,0.000,-9.96,0.0063
3017,11/06/19 01:30:00 PM,383.1,55.6,0.00,2.82,63.475,30.300,0.000,-9.71,0.0063
3018,11/06/19 02:00:00 PM,78.1,39.4,0.00,4.50,64.931,28.900,0.000,-9.84,0.0063
3019,11/06/19 02:30:00 PM,449.4,53.1,0.00,3.38,65.788,28.000,0.000,-9.71,0.0063
3020,11/06/19 03:00:00 PM,248.1,66.9,0.00,3.94,66.814,27.100,0.000,-10.08,0.0063
3021,11/06/19 03:30:00 PM,303.1,59.4,0.00,2.82,67.543,27.400,0.000,-9.96,0.0063
3022,11/06/19 04:00:00 PM,89.4,29.4,0.00,3.94,67.285,25.700,0.000,-9.96,0.0063
3023,11/06/19 04:30:00 PM,44.4,15.6,0.00,2.82,64.845,24.400,0.000,-9.96,0.0063
3024,11/06/19 05:00:00 PM,28.1,5.6,0.00,0.56,59.099,32.500,0.000,-9.96,0.0063
3025,11/06/19 05:30:00 PM,8.1,0.6,0.00,0.00,52.641,43.500,0.000,-10.08,0.0063
3026,11/06/19 06:00:00 PM,0.6,0.6,0.00,0.00,47.467,55.200,0.000,-9.96,0.0063
3027,11/06/19 06:30:00 PM,0.6,0.6,0.00,0.00,43.534,62.900,0.000,-9.96,0.0063
3028,11/06/19 07:00:00 PM,0.6,0.6,0.00,0.00,40.251,68.100,0.000,-9.46,0.0063
3029,11/06/19 07:30:00 PM,0.6,0.6,0.00,0.00,38.084,71.900,0.000,-9.34,0.0063
3030,11/06/19 08:00:00 PM,0.6,0.6,0.00,0.00,36.120,74.300,0.000,-9.21,0.0063
3031,11/06/19 08:30:00 PM,0.6,0.6,0.00,0.00,34.124,74.900,0.000,-9.09,0.0063
3032,11/06/19 09:00:00 PM,0.6,0.6,0.00,0.00,32.940,77.200,0.000,-8.84,0.0063
3033,11/06/19 09:30:00 PM,0.6,0.6,0.00,0.00,31.087,79.000,0.000,-8.97,0.0063
3034,11/06/19 10:00:00 PM,0.6,0.6,0.00,0.00,29.764,80.400,0.000,-9.09,0.0063
3035,11/06/19 10:30:00 PM,0.6,0.6,0.00,0.00,28.373,81.400,0.000,-8.97,0.0063
3036,11/06/19 11:00:00 PM,0.6,0.6,0.00,0.00,27.064,82.700,0.000,-9.09,0.0063
3037,11/06/19 11:30:00 PM,0.6,0.6,0.00,0.00,26.218,84.300,0.000,-9.09,0.0063
3038,11/07/19 12:00:00 AM,0.6,0.6,0.00,0.00,25.738,85.500,0.000,-8.84,0.0063
3039,11/07/19 12:30:00 AM,0.6,0.6,0.00,0.00,25.363,86.000,0.000,-8.59,0.0063
3040,11/07/19 01:00:00 AM,0.6,0.6,0.00,0.00,25.255,86.000,0.000,-8.59,0.0063
3041,11/07/19 01:30:00 AM,0.6,0.6,0.00,0.00,24.933,86.300,0.000,-8.59,0.0063
3042,11/07/19 02:00:00 AM,0.6,0.6,0.00,0.00,24.499,86.600,0.000,-8.59,0.0063
3043,11/07/19 02:30:00 AM,0.6,0.6,0.00,0.00,24.174,87.100,0.000,-8.59,0.0063
3044,11/07/19 03:00:00 AM,0.6,0.6,0.00,0.00,23.792,88.100,0.000,-8.22,0.0063
3045,11/07/19 03:30:00 AM,0.6,0.6,0.00,0.00,23.518,88.700,0.000,-8.22,0.0063
3046,11/07/19 04:00:00 AM,0.6,0.6,0.00,0.00,22.968,89.100,0.000,-8.22,0.0063
3047,11/07/19 04:30:00 AM,0.6,0.6,0.00,0.00,22.469,89.800,0.000,-8.10,0.0063
3048,11/07/19 05:00:00 AM,0.6,0.6,0.00,0.00,22.136,90.400,0.000,-8.10,0.0063
3049,11/07/19 05:30:00 AM,0.6,0.6,0.00,0.00,21.744,90.900,0.000,-8.22,0.0063
3050,11/07/19 06:00:00 AM,0.6,0.6,0.00,0.00,21.407,91.400,0.000,-8.35,0.0063
3051,11/07/19 06:30:00 AM,0.6,0.6,0.00,0.00,20.898,91.700,0.000,-8.22,0.0063
3052,11/07/19 07:00:00 AM,0.6,0.6,0.00,0.00,20.557,92.100,0.000,-8.47,0.0063
3053,11/07/19 07:30:00 AM,0.6,0.6,0.00,0.00,20.273,92.400,0.000,-8.35,0.0063
3054,11/07/19 08:00:00 AM,8.1,0.6,0.00,0.00,20.331,92.700,0.000,-8.35,0.0063
3055,11/07/19 08:30:00 AM,10.6,0.6,0.00,0.00,20.784,92.900,0.000,-8.22,0.0063
3056,11/07/19 09:00:00 AM,30.6,4.4,0.00,0.00,22.912,93.100,0.000,-8.35,0.0063
3057,11/07/19 09:30:00 AM,65.6,11.9,0.00,0.00,26.006,92.700,0.000,-8.22,0.0063
3058,11/07/19 10:00:00 AM,56.9,16.9,0.00,0.00,30.479,90.800,0.000,-8.97,0.0063
3059,11/07/19 10:30:00 AM,64.4,18.1,0.00,0.00,36.361,87.000,0.000,-9.34,0.0063
3060,11/07/19 11:00:00 AM,164.4,39.4,0.00,0.00,46.751,78.600,0.000,-9.34,0.0063
3061,11/07/19 11:30:00 AM,119.4,46.9,0.00,1.12,55.558,60.800,0.000,-9.46,0.0063
3062,11/07/19 12:00:00 PM,691.9,114.4,0.00,2.26,62.105,39.600,0.000,-9.34,0.0063
3063,11/07/19 12:30:00 PM,383.1,66.9,0.00,2.82,63.433,31.400,0.000,-10.08,0.0063
3064,11/07/19 01:00:00 PM,265.6,53.1,0.00,2.26,63.433,29.400,0.000,-10.33,0.0063
3065,11/07/19 01:30:00 PM,204.4,40.6,0.00,2.82,62.148,31.400,0.000,-9.71,0.0063
3066,11/07/19 02:00:00 PM,194.4,43.1,0.00,1.70,62.962,31.000,0.000,-9.71,0.0063
3067,11/07/19 02:30:00 PM,266.9,44.4,0.00,2.26,63.862,30.600,0.000,-9.71,0.0063
3068,11/07/19 03:00:00 PM,225.6,55.6,0.00,1.70,64.674,30.000,0.000,-10.21,0.0063
3069,11/07/19 03:30:00 PM,155.6,28.1,0.00,2.26,64.803,28.800,0.000,-9.59,0.0063
3070,11/07/19 04:00:00 PM,96.9,20.6,0.00,0.56,61.462,32.500,0.000,-10.08,0.0063
3071,11/07/19 04:30:00 PM,69.4,13.1,0.00,0.00,58.195,40.400,0.000,-10.21,0.0063
3072,11/07/19 05:00:00 PM,40.6,6.9,0.00,0.00,54.691,50.400,0.000,-10.08,0.0063
3073,11/07/19 05:30:00 PM,10.6,0.6,0.00,0.00,50.092,58.600,0.000,-10.08,0.0063
3074,11/07/19 06:00:00 PM,0.6,0.6,0.00,0.00,45.761,66.700,0.000,-9.96,0.0063
3075,11/07/19 06:30:00 PM,0.6,0.6,0.00,0.00,41.648,73.000,0.000,-9.59,0.0063
3076,11/07/19 07:00:00 PM,0.6,0.6,0.00,0.00,39.031,77.300,0.000,-9.71,0.0063
3077,11/07/19 07:30:00 PM,0.6,0.6,0.00,0.00,36.554,79.000,0.000,-9.46,0.0063
3078,11/07/19 08:00:00 PM,0.6,0.6,0.00,0.00,34.272,80.700,0.000,-9.21,0.0063
3079,11/07/19 08:30:00 PM,0.6,0.6,0.00,0.00,32.392,82.900,0.000,-9.21,0.0063
3080,11/07/19 09:00:00 PM,0.6,0.6,0.00,0.00,30.632,84.500,0.000,-9.21,0.0063
3081,11/07/19 09:30:00 PM,0.6,0.6,0.00,0.00,29.304,85.900,0.000,-9.09,0.0063
3082,11/07/19 10:00:00 PM,0.6,0.6,0.00,0.00,28.060,86.800,0.000,-8.72,0.0063
3083,11/07/19 10:30:00 PM,0.6,0.6,0.00,0.00,26.906,87.500,0.000,-8.59,0.0063
3084,11/07/19 11:00:00 PM,0.6,0.6,0.00,0.00,26.112,88.400,0.000,-8.47,0.0063
3085,11/07/19 11:30:00 PM,0.6,0.6,0.00,0.00,25.632,89.000,0.000,-8.47,0.0063
3086,11/08/19 12:00:00 AM,0.6,0.6,0.00,0.00,25.147,89.100,0.000,-8.47,0.0063
3087,11/08/19 12:30:00 AM,0.6,0.6,0.00,0.00,25.255,89.100,0.000,-8.35,0.0063
3088,11/08/19 01:00:00 AM,0.6,0.6,0.00,0.00,24.663,88.900,0.000,-8.47,0.0063
3089,11/08/19 01:30:00 AM,0.6,0.6,0.00,0.00,24.283,88.900,0.000,-8.35,0.0063
3090,11/08/19 02:00:00 AM,0.6,0.6,0.00,0.00,23.846,89.200,0.000,-8.35,0.0063
3091,11/08/19 02:30:00 AM,0.6,0.6,0.00,0.00,23.243,89.500,0.000,-8.22,0.0063
3092,11/08/19 03:00:00 AM,0.6,0.6,0.00,0.00,22.802,90.100,0.000,-8.22,0.0063
3093,11/08/19 03:30:00 AM,0.6,0.6,0.00,0.00,22.357,90.400,0.000,-8.35,0.0063
3094,11/08/19 04:00:00 AM,0.6,0.6,0.00,0.00,21.967,91.000,0.000,-8.35,0.0063
3095,11/08/19 04:30:00 AM,0.6,0.6,0.00,0.00,21.407,91.300,0.000,-8.47,0.0063
3096,11/08/19 05:00:00 AM,0.6,0.6,0.00,0.00,21.011,91.900,0.000,-8.22,0.0063
3097,11/08/19 05:30:00 AM,0.6,0.6,0.00,0.00,20.671,92.300,0.000,-8.22,0.0063
3098,11/08/19 06:00:00 AM,0.6,0.6,0.00,0.00,20.273,92.600,0.000,-8.22,0.0063
3099,11/08/19 06:30:00 AM,0.6,0.6,0.00,0.00,19.872,92.900,0.000,-8.10,0.0063
3100,11/08/19 07:00:00 AM,0.6,0.6,0.00,0.00,19.411,93.100,0.000,-8.10,0.0063
3101,11/08/19 07:30:00 AM,0.6,0.6,0.00,0.00,19.063,93.200,0.000,-7.97,0.0063
3102,11/08/19 08:00:00 AM,5.6,0.6,0.00,0.00,19.121,93.300,0.000,-7.97,0.0063
3103,11/08/19 08:30:00 AM,9.4,0.6,0.00,0.00,19.756,93.500,0.000,-8.10,0.0063
3104,11/08/19 09:00:00 AM,16.9,1.9,0.00,0.00,21.238,93.600,0.000,-8.10,0.0063
3105,11/08/19 09:30:00 AM,73.1,6.9,0.00,0.00,24.066,93.600,0.000,-8.22,0.0063
3106,11/08/19 10:00:00 AM,41.9,16.9,0.00,0.00,28.891,92.800,0.000,-8.97,0.0063
3107,11/08/19 10:30:00 AM,65.6,18.1,0.00,0.00,33.732,91.400,0.000,-8.97,0.0063
3108,11/08/19 11:00:00 AM,138.1,38.1,0.00,0.00,45.714,83.800,0.000,-8.97,0.0063
3109,11/08/19 11:30:00 AM,84.4,46.9,0.00,0.00,53.776,61.600,0.000,-9.09,0.0063
3110,11/08/19 12:00:00 PM,649.4,105.6,0.00,1.12,60.948,43.800,0.000,-9.21,0.0063
3111,11/08/19 12:30:00 PM,679.4,118.1,0.00,2.26,64.204,33.500,0.000,-10.33,0.0063
3112,11/08/19 01:00:00 PM,275.6,69.4,0.00,2.26,64.418,32.300,0.000,-10.33,0.0063
3113,11/08/19 01:30:00 PM,116.9,46.9,0.00,3.38,63.819,31.000,0.000,-10.33,0.0063
3114,11/08/19 02:00:00 PM,74.4,36.9,0.00,3.94,64.931,27.100,0.000,-10.08,0.0063
3115,11/08/19 02:30:00 PM,501.9,49.4,0.56,3.94,65.188,25.300,0.000,-9.71,0.0063
3116,11/08/19 03:00:00 PM,118.1,63.1,0.00,3.94,66.301,25.400,0.000,-9.96,0.0063
3117,11/08/19 03:30:00 PM,220.6,56.9,0.00,2.82,66.900,25.600,0.000,-9.96,0.0063
3118,11/08/19 04:00:00 PM,39.4,24.4,0.00,3.38,66.087,25.300,0.000,-10.70,0.0063
3119,11/08/19 04:30:00 PM,80.6,14.4,0.00,3.38,62.791,25.700,0.000,-10.21,0.0063
3120,11/08/19 05:00:00 PM,23.1,4.4,0.00,2.82,55.863,35.500,0.000,-9.71,0.0063
3121,11/08/19 05:30:00 PM,10.6,0.6,0.00,0.00,49.294,48.500,0.000,-9.59,0.0063
3122,11/08/19 06:00:00 PM,0.6,0.6,0.00,0.00,44.127,59.200,0.000,-9.71,0.0063
3123,11/08/19 06:30:00 PM,0.6,0.6,0.00,0.00,40.204,64.800,0.000,-9.59,0.0063
3124,11/08/19 07:00:00 PM,0.6,0.6,0.00,0.00,37.321,69.400,0.000,-9.71,0.0063
3125,11/08/19 07:30:00 PM,0.6,0.6,0.00,0.00,35.200,73.500,0.000,-9.71,0.0063
3126,11/08/19 08:00:00 PM,0.6,0.6,0.00,0.00,33.188,76.400,0.000,-9.46,0.0063
3127,11/08/19 08:30:00 PM,0.6,0.6,0.00,0.00,31.390,78.400,0.000,-9.21,0.0063
3128,11/08/19 09:00:00 PM,0.6,0.6,0.00,0.00,29.817,79.900,0.000,-9.46,0.0063
3129,11/08/19 09:30:00 PM,0.6,0.6,0.00,0.00,28.164,81.100,0.000,-9.21,0.0063
3130,11/08/19 10:00:00 PM,0.6,0.6,0.00,0.00,26.802,82.600,0.000,-9.09,0.0063
3131,11/08/19 10:30:00 PM,0.6,0.6,0.00,0.00,25.792,83.700,0.000,-8.97,0.0063
3132,11/08/19 11:00:00 PM,0.6,0.6,0.00,0.00,25.417,84.700,0.000,-8.59,0.0063
3133,11/08/19 11:30:00 PM,0.6,0.6,0.00,0.00,25.255,85.300,0.000,-8.72,0.0063
3134,11/09/19 12:00:00 AM,0.6,0.6,0.00,0.00,24.825,85.400,0.000,-8.59,0.0063
3135,11/09/19 12:30:00 AM,0.6,0.6,0.00,0.00,24.283,85.400,0.000,-8.47,0.0063
3136,11/09/19 01:00:00 AM,0.6,0.6,0.00,0.00,24.337,86.400,0.000,-8.47,0.0063
3137,11/09/19 01:30:00 AM,0.6,0.6,0.00,0.00,23.243,86.200,0.000,-8.35,0.0063
3138,11/09/19 02:00:00 AM,0.6,0.6,0.00,0.00,22.581,87.200,0.000,-8.35,0.0063
